Date,MatchTime,OrderID,Participant,CounterParty,API,AccountID,TraderID,ContractID,TradePrice,TradeSize,BuySell,StockCode,StockName,Market,Currency,Product,OrderValidity,OrderQty,BalanceQty,MarriedTrade,CustomerInfo
2018-07-04,10:17:07,6150990100043486,252,401,76252A,0003017,CCC,20734,2.64,100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,141000,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,401,76252A,0003017,CCC,20735,2.64,200,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,140800,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,401,76252A,0003017,CCC,20736,2.64,100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,140700,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,081,76252A,0003017,CCC,20737,2.64,100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,140600,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,731,76252A,0003017,CCC,20738,2.64,200,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,140400,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,401,76252A,0003017,CCC,20739,2.64,100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,140300,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,833,76252A,0003017,CCC,20740,2.64,20500,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,119800,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,160,76252A,0003017,CCC,20741,2.64,14000,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,105800,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,081,76252A,0003017,CCC,20742,2.64,100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,105700,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,833,76252A,0003017,CCC,20743,2.64,2900,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,102800,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,401,76252A,0003017,CCC,20744,2.64,100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,102700,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,081,76252A,0003017,CCC,20745,2.64,1100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,101600,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,821,76252A,0003017,CCC,20746,2.64,3300,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,98300,N,00003771081OSG1
2018-07-04,10:17:07,6150990100043486,252,286,76252A,0003017,CCC,20747,2.64,22100,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,76200,N,00003771081OSG1
2018-07-04,10:17:32,614F31010010EE0A,252,401,76252A,0003017,CCC,20819,2.63,100,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,250000,100400,N,00003769005OSG1
2018-07-04,10:17:32,614F31010010EE0A,252,401,76252A,0003017,CCC,20820,2.63,600,B,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,250000,99800,N,00003769005OSG1
2018-07-04,10:17:32,6150990100043486,252,833,76252A,0003017,CCC,20799,2.64,76200,S,A17U_RY,Ascendas Reit,READY,SGD,Unit Trusts,GTM,150000,0,N,00003771081OSG1
2018-07-04,10:17:46,6150990100043A9C,252,081,76252A,0002801,108,20870,63.37,100,B,J36_RY,JMH USD,READY,USD,Cash,DAY,100,0,N,00003771083OSG1
2018-07-04,10:19:07,6149910100140972,252,173,76252A,0003017,CCC,21061,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,142500,N,00003759075OSG1
2018-07-04,10:19:53,615099010003F5B5,252,791,76252A,0003017,CCC,21257,3.14,200,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,75000,68700,N,00003771072OSG1
2018-07-04,10:19:55,6150990100044D7F,252,081,76252A,0002801,108,21260,1.11,30000,B,K71U_RY,Keppel Reit,READY,SGD,Unit Trusts,DAY,30000,0,N,00003771085OSG1
2018-07-04,10:19:57,615099010003F5B5,252,081,76252A,0003017,CCC,21273,3.14,23500,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,75000,45200,N,00003771072OSG1
2018-07-04,10:19:57,615099010003F5B5,252,833,76252A,0003017,CCC,21274,3.14,1400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,75000,43800,N,00003771072OSG1
2018-07-04,10:19:57,615099010003F5B5,252,833,76252A,0003017,CCC,21275,3.14,4000,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,75000,39800,N,00003771072OSG1
2018-07-04,10:20:24,615099010003F5B5,252,821,76252A,0003017,CCC,21414,3.14,39800,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,75000,0,N,00003771072OSG1
2018-07-04,10:22:48,6149910100140972,252,173,76252A,0003017,CCC,22000,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,142200,N,00003759075OSG1
2018-07-04,10:23:33,6149910100140972,252,081,76252A,0003017,CCC,22167,1.94,100,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,142100,N,00003759075OSG1
2018-07-04,10:23:41,615099010002DDC5,252,401,76252A,0003017,CCC,22190,3.03,3500,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,146500,N,00003770903OSG1
2018-07-04,10:23:43,615099010002DDC5,252,821,76252A,0003017,CCC,22195,3.03,4000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,142500,N,00003770903OSG1
2018-07-04,10:23:55,615099010002DDC5,252,731,76252A,0003017,CCC,22236,3.03,300,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,142200,N,00003770903OSG1
2018-07-04,10:24:09,615099010000CFA4,252,081,76252A,0003017,CCC,22275,3.02,6300,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,300000,293700,N,00003770332OSG1
2018-07-04,10:24:09,615099010000CFA4,252,791,76252A,0003017,CCC,22278,3.02,6300,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,300000,287400,N,00003770332OSG1
2018-07-04,10:24:09,615099010002DDC5,252,473,76252A,0003017,CCC,22267,3.03,142200,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,0,N,00003770903OSG1
2018-07-04,10:24:12,615099010000CFA4,252,081,76252A,0003017,CCC,22284,3.02,900,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,300000,286500,N,00003770332OSG1
2018-07-04,10:24:20,615099010000CFA4,252,173,76252A,0003017,CCC,22309,3.02,18400,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,300000,268100,N,00003770332OSG1
2018-07-04,10:24:20,615099010000CFA4,252,081,76252A,0003017,CCC,22310,3.02,1500,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,300000,266600,N,00003770332OSG1
2018-07-04,10:24:24,615099010000CFA4,252,081,76252A,0003017,CCC,22324,3.02,3200,B,Z74_RY,SingTel,READY,SGD,Cash,GTM,300000,263400,N,00003770332OSG1
2018-07-04,10:26:25,614F3101000EC68C,252,401,76252A,0003017,CCC,22734,3.04,1600,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,84200,N,00003768870OSG1
2018-07-04,10:26:26,6149910100140972,252,173,76252A,0003017,CCC,22740,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,141800,N,00003759075OSG1
2018-07-04,10:26:31,614F3101000EC68C,252,081,76252A,0003017,CCC,22765,3.04,100,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,84100,N,00003768870OSG1
2018-07-04,10:26:42,614F3101000EC68C,252,081,76252A,0003017,CCC,22847,3.04,200,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,83900,N,00003768870OSG1
2018-07-04,10:29:17,614F3101000EC68C,252,821,76252A,0003017,CCC,23429,3.04,4200,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,79700,N,00003768870OSG1
2018-07-04,10:30:00,6149910100140972,252,173,76252A,0003017,CCC,23506,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,141500,N,00003759075OSG1
2018-07-04,10:30:07,614F3101000EC68C,252,053,76252A,0003017,CCC,23529,3.04,10000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,69700,N,00003768870OSG1
2018-07-04,10:30:08,614F3101000EC68C,252,401,76252A,0003017,CCC,23530,3.04,500,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,69200,N,00003768870OSG1
2018-07-04,10:31:24,614F3101000EC68C,252,055,76252A,0003017,CCC,23756,3.04,5800,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,63400,N,00003768870OSG1
2018-07-04,10:31:42,615099010004B579,252,20A,76252A,0002801,108,23790,2.36,100,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,400,N,00003771087OSG1
2018-07-04,10:31:42,615099010004B579,252,791,76252A,0002801,108,23791,2.36,100,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,300,N,00003771087OSG1
2018-07-04,10:31:42,615099010004B579,252,791,76252A,0002801,108,23792,2.36,100,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,200,N,00003771087OSG1
2018-07-04,10:31:42,615099010004B579,252,833,76252A,0002801,108,23793,2.36,100,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,100,N,00003771087OSG1
2018-07-04,10:31:42,615099010004B579,252,316,76252A,0002801,108,23794,2.36,100,S,M04_RY,Man Oriental USD,READY,USD,Cash,DAY,500,0,N,00003771087OSG1
2018-07-04,10:32:04,615099010002BD4F,252,081,76252A,0003017,CCC,23854,2.61,200,S,T39_RY,SPH,READY,SGD,Cash,GTM,75000,74800,N,00003770899OSG1
2018-07-04,10:33:32,6149910100140972,252,173,76252A,0003017,CCC,24081,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,141200,N,00003759075OSG1
2018-07-04,10:33:32,6149910100140972,252,081,76252A,0003017,CCC,24082,1.94,200,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,141000,N,00003759075OSG1
2018-07-04,10:33:32,6149910100140972,252,081,76252A,0003017,CCC,24083,1.94,200,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,140800,N,00003759075OSG1
2018-07-04,10:33:32,614DC90100122DAB,252,791,76252A,0003017,CCC,24084,3.13,15000,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,35000,N,00003765846OSG1
2018-07-04,10:33:48,614DC90100122DAB,252,833,76252A,0003017,CCC,24103,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,34400,N,00003765846OSG1
2018-07-04,10:34:23,614DC90100122DAB,252,833,76252A,0003017,CCC,24155,3.13,800,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,33600,N,00003765846OSG1
2018-07-04,10:34:41,614DC90100122DAB,252,833,76252A,0003017,CCC,24186,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,33000,N,00003765846OSG1
2018-07-04,10:35:00,614DC90100122DAB,252,833,76252A,0003017,CCC,24228,3.13,500,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,32500,N,00003765846OSG1
2018-07-04,10:35:19,614DC90100122DAB,252,331,76252A,0003017,CCC,24267,3.13,2700,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,29800,N,00003765846OSG1
2018-07-04,10:35:29,614DC90100122DAB,252,081,76252A,0003017,CCC,24284,3.13,200,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,29600,N,00003765846OSG1
2018-07-04,10:35:51,6149910100140972,252,081,76252A,0003017,CCC,24323,1.94,100,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,140700,N,00003759075OSG1
2018-07-04,10:35:54,615099010002BD4F,252,401,76252A,0003017,CCC,24332,2.61,1200,S,T39_RY,SPH,READY,SGD,Cash,GTM,75000,73600,N,00003770899OSG1
2018-07-04,10:35:58,614DC90100122DAB,252,833,76252A,0003017,CCC,24341,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,29000,N,00003765846OSG1
2018-07-04,10:36:18,614F3101000EC68C,252,20A,76252A,0003017,CCC,24435,3.04,3000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,60400,N,00003768870OSG1
2018-07-04,10:36:36,614DC90100122DAB,252,731,76252A,0003017,CCC,24496,3.13,200,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,28800,N,00003765846OSG1
2018-07-04,10:37:09,6149910100140972,252,173,76252A,0003017,CCC,24554,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,140400,N,00003759075OSG1
2018-07-04,10:37:15,615099010004C156,252,401,76252A,0002706,CCC,24583,26.16,100,B,D05_RY,DBS,READY,SGD,Cash,DAY,100,0,N,00003771088OSG1
2018-07-04,10:37:18,614DC90100122DAB,252,833,76252A,0003017,CCC,24603,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,28200,N,00003765846OSG1
2018-07-04,10:37:44,614F3101000EC68C,252,821,76252A,0003017,CCC,24654,3.04,3000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,57400,N,00003768870OSG1
2018-07-04,10:37:54,614DC90100122DAB,252,833,76252A,0003017,CCC,24672,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,27600,N,00003765846OSG1
2018-07-04,10:37:56,6149910100140972,252,401,76252A,0003017,CCC,24677,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,140100,N,00003759075OSG1
2018-07-04,10:38:11,614DC90100122DAB,252,833,76252A,0003017,CCC,24728,3.13,400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,27200,N,00003765846OSG1
2018-07-04,10:38:22,615099010002BD4F,252,401,76252A,0003017,CCC,24772,2.61,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,75000,73500,N,00003770899OSG1
2018-07-04,10:38:28,615099010002BD4F,252,401,76252A,0003017,CCC,24787,2.61,1300,S,T39_RY,SPH,READY,SGD,Cash,GTM,75000,72200,N,00003770899OSG1
2018-07-04,10:38:30,614DC90100122DAB,252,833,76252A,0003017,CCC,24791,3.13,500,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,26700,N,00003765846OSG1
2018-07-04,10:38:43,614F3101000EC68C,252,821,76252A,0003017,CCC,24818,3.04,4800,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,52600,N,00003768870OSG1
2018-07-04,10:38:49,614DC90100122DAB,252,833,76252A,0003017,CCC,24827,3.13,400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,26300,N,00003765846OSG1
2018-07-04,10:39:05,614DC90100122DAB,252,833,76252A,0003017,CCC,24863,3.13,400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,25900,N,00003765846OSG1
2018-07-04,10:39:22,614DC90100122DAB,252,833,76252A,0003017,CCC,24903,3.13,400,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,25500,N,00003765846OSG1
2018-07-04,10:39:36,6149910100140972,252,401,76252A,0003017,CCC,24929,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,139800,N,00003759075OSG1
2018-07-04,10:39:41,614DC90100122DAB,252,833,76252A,0003017,CCC,24973,3.13,500,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,25000,N,00003765846OSG1
2018-07-04,10:40:12,614DC90100122DAB,252,833,76252A,0003017,CCC,25065,3.13,700,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,24300,N,00003765846OSG1
2018-07-04,10:40:34,6149910100140972,252,173,76252A,0003017,CCC,25105,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,139500,N,00003759075OSG1
2018-07-04,10:40:35,615099010002BD4F,252,081,76252A,0003017,CCC,25107,2.61,200,S,T39_RY,SPH,READY,SGD,Cash,GTM,75000,72000,N,00003770899OSG1
2018-07-04,10:40:48,614DC90100122DAB,252,833,76252A,0003017,CCC,25121,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,23700,N,00003765846OSG1
2018-07-04,10:40:50,614F3101000EC68C,252,294,76252A,0003017,CCC,25124,3.04,3000,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,95900,49600,N,00003768870OSG1
2018-07-04,10:41:52,614DC90100122DAB,252,833,76252A,0003017,CCC,25258,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,23100,N,00003765846OSG1
2018-07-04,10:42:16,6149910100140972,252,401,76252A,0003017,CCC,25385,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,139200,N,00003759075OSG1
2018-07-04,10:42:35,614DC90100122DAB,252,081,76252A,0003017,CCC,25452,3.13,100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,23000,N,00003765846OSG1
2018-07-04,10:43:22,614DC90100122DAB,252,833,76252A,0003017,CCC,25547,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,22400,N,00003765846OSG1
2018-07-04,10:43:53,615099010002BD4F,252,401,76252A,0003017,CCC,25637,2.61,800,S,T39_RY,SPH,READY,SGD,Cash,GTM,75000,71200,N,00003770899OSG1
2018-07-04,10:43:57,614DC90100122DAB,252,833,76252A,0003017,CCC,25643,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,21800,N,00003765846OSG1
2018-07-04,10:44:00,6149910100140972,252,173,76252A,0003017,CCC,25651,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,138900,N,00003759075OSG1
2018-07-04,10:44:37,614DC90100122DAB,252,081,76252A,0003017,CCC,25771,3.13,100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,21700,N,00003765846OSG1
2018-07-04,10:44:54,614DC90100122DAB,252,833,76252A,0003017,CCC,25791,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,21100,N,00003765846OSG1
2018-07-04,10:45:19,614DC90100122DAB,252,783,76252A,0003017,CCC,25866,3.13,100,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,21000,N,00003765846OSG1
2018-07-04,10:45:56,6149910100140972,252,401,76252A,0003017,CCC,25995,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,138600,N,00003759075OSG1
2018-07-04,10:46:17,614DC90100122DAB,252,833,76252A,0003017,CCC,26110,3.13,600,B,C31_RY,CapitaLand,READY,SGD,Cash,GTM,50000,20400,N,00003765846OSG1
2018-07-04,10:46:56,6149910100140972,252,401,76252A,0003017,CCC,26246,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,138300,N,00003759075OSG1
2018-07-04,10:47:13,6149910100140972,252,081,76252A,0003017,CCC,26312,1.94,100,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,138200,N,00003759075OSG1
2018-07-04,10:47:24,6149910100140972,252,173,76252A,0003017,CCC,26334,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,137900,N,00003759075OSG1
2018-07-04,10:48:09,6149910100140972,252,401,76252A,0003017,CCC,26478,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,137600,N,00003759075OSG1
2018-07-04,10:48:14,614F31010001A45E,252,055,76252A,0003017,CCC,26488,3.05,7800,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,142200,N,00003767119OSG1
2018-07-04,10:49:00,615099010002BD4F,252,401,76252A,0003017,CCC,26617,2.61,1300,S,T39_RY,SPH,READY,SGD,Cash,GTM,75000,69900,N,00003770899OSG1
2018-07-04,10:49:09,6149910100140972,252,401,76252A,0003017,CCC,26642,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,137300,N,00003759075OSG1
2018-07-04,10:49:27,614F31010001A45E,252,821,76252A,0003017,CCC,26673,3.05,4500,S,Z74_RY,SingTel,READY,SGD,Cash,GTM,150000,137700,N,00003767119OSG1
2018-07-04,10:50:09,6149910100140972,252,401,76252A,0003017,CCC,26778,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,137000,N,00003759075OSG1
2018-07-04,10:50:52,6149910100140972,252,173,76252A,0003017,CCC,26896,1.94,300,S,ME8U_RY,Mapletree Ind Tr,READY,SGD,Unit Trusts,GTM,150000,136700,N,00003759075OSG1
2018-07-04,10:53:06,61509901000563ED,252,286,76252A,0003017,CCC,27420,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771095OSG1
2018-07-04,10:53:06,61509901000563F0,252,286,76252A,0003017,CCC,27421,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771096OSG1
2018-07-04,10:53:07,61509901000563F3,252,286,76252A,0003017,CCC,27422,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771097OSG1
2018-07-04,10:53:07,61509901000563FA,252,286,76252A,0003017,CCC,27423,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771098OSG1
2018-07-04,10:53:07,6150990100056400,252,286,76252A,0003017,CCC,27425,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771099OSG1
2018-07-04,10:53:07,615099010005640B,252,286,76252A,0003017,CCC,27426,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771100OSG1
2018-07-04,10:53:07,615099010005640F,252,286,76252A,0003017,CCC,27427,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771101OSG1
2018-07-04,10:53:08,6150990100056412,252,286,76252A,0003017,CCC,27429,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771102OSG1
2018-07-04,10:53:08,615099010005641F,252,286,76252A,0003017,CCC,27430,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771103OSG1
2018-07-04,10:53:08,6150990100056421,252,286,76252A,0003017,CCC,27431,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771104OSG1
2018-07-04,10:53:08,6150990100056428,252,286,76252A,0003017,CCC,27433,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771105OSG1
2018-07-04,10:53:08,6150990100056439,252,286,76252A,0003017,CCC,27436,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771106OSG1
2018-07-04,10:53:09,6150990100056454,252,286,76252A,0003017,CCC,27438,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771107OSG1
2018-07-04,10:53:09,6150990100056464,252,286,76252A,0003017,CCC,27439,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771108OSG1
2018-07-04,10:53:09,615099010005646C,252,286,76252A,0003017,CCC,27440,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771109OSG1
2018-07-04,10:53:09,6150990100056478,252,286,76252A,0003017,CCC,27441,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771110OSG1
2018-07-04,10:53:09,6150990100056482,252,286,76252A,0003017,CCC,27442,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771111OSG1
2018-07-04,10:53:10,615099010005648D,252,286,76252A,0003017,CCC,27443,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771112OSG1
2018-07-04,10:53:10,6150990100056493,252,286,76252A,0003017,CCC,27446,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771113OSG1
2018-07-04,10:53:10,6150990100056499,252,286,76252A,0003017,CCC,27447,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771114OSG1
2018-07-04,10:53:10,61509901000564A0,252,286,76252A,0003017,CCC,27448,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771115OSG1
2018-07-04,10:53:11,61509901000564AB,252,286,76252A,0003017,CCC,27449,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771116OSG1
2018-07-04,10:53:11,61509901000564B1,252,286,76252A,0003017,CCC,27450,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771117OSG1
2018-07-04,10:53:11,61509901000564B3,252,286,76252A,0003017,CCC,27451,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771118OSG1
2018-07-04,10:53:11,61509901000564B7,252,286,76252A,0003017,CCC,27452,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771119OSG1
2018-07-04,10:53:11,61509901000564B8,252,286,76252A,0003017,CCC,27453,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771120OSG1
2018-07-04,10:53:12,61509901000564BD,252,286,76252A,0003017,CCC,27454,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771121OSG1
2018-07-04,10:53:12,61509901000564C6,252,286,76252A,0003017,CCC,27456,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771122OSG1
2018-07-04,10:53:12,61509901000564C9,252,286,76252A,0003017,CCC,27457,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771123OSG1
2018-07-04,10:53:12,61509901000564CB,252,286,76252A,0003017,CCC,27458,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771124OSG1
2018-07-04,10:53:13,61509901000564D0,252,286,76252A,0003017,CCC,27459,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771125OSG1
2018-07-04,10:53:13,61509901000564D9,252,286,76252A,0003017,CCC,27460,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771126OSG1
2018-07-04,10:53:13,61509901000564DE,252,286,76252A,0003017,CCC,27462,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771127OSG1
2018-07-04,10:53:13,61509901000564E3,252,286,76252A,0003017,CCC,27463,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771128OSG1
2018-07-04,10:53:13,61509901000564F3,252,286,76252A,0003017,CCC,27464,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771129OSG1
2018-07-04,10:53:14,6150990100056505,252,286,76252A,0003017,CCC,27465,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771130OSG1
2018-07-04,10:53:14,615099010005650A,252,286,76252A,0003017,CCC,27467,2.6,100,S,T39_RY,SPH,READY,SGD,Cash,GTM,100,0,N,00003771131OSG1
